rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
851040,Renaf,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851197,Momexin,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851732,Acacia pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
851736,coast maple pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851740,box elder maple pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
851744,red maple pollen extract,77.29164443116953,75.83,75.83,71.71501035444047,80.9,80.9,51.98243063852383,67.6,67.6,76.08145977698129,75.67,75.67,39.85558625381654,27.71,27.71,70.62,1974,75.62,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851866,silver maple pollen extract,75.16078819859285,73.38,73.38,67.64172600557546,73.11,73.11,51.98243063852383,67.6,67.6,74.21874731182795,73.08,73.08,39.230051108456124,25.57,25.57,67.33,2259,70.43,3,Operationally Relevant,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,75.59,75.0,79.0,70.5,77.25,58.5,76.0,20.0,75.25,2.0,11.0,0.0,4.0,0.0
851870,redtop grass pollen extract,77.102355303332,75.48,75.48,65.97810261515997,71.71,71.71,92.45515067038363,87.08,87.08,76.58480996946767,76.22,76.22,29.53235679676092,3.24,3.24,69.74,2057,73.89,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,83.09,79.0,83.5,77.5,79.75,93.5,100.0,10.0,91.75,1.0,17.0,5.0,4.0,0.0
851874,hard maple pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851878,orchard grass pollen extract,76.00078819859286,74.23,74.23,68.33743661223949,76.81,76.81,59.17999469003054,69.1,69.1,75.18922972255409,74.31,74.31,38.35143701048719,21.61,21.61,68.6,2161,72.04,3,Operationally Relevant,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,76.95,76.0,80.0,72.0,78.0,66.0,79.0,20.0,78.0,2.0,12.0,0.0,4.0,0.0
851882,sisal fiber allergenic extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851890,tree of heaven pollen extract,77.29164443116953,75.83,75.83,71.71501035444047,80.9,80.9,51.98243063852383,67.6,67.6,76.08145977698129,75.67,75.67,39.85558625381654,27.71,27.71,70.62,1974,75.62,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851894,iodine bush pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851898,sweet vernal grass pollen extract,87.38867449887164,88.52,88.52,86.79601606265763,87.85,87.85,59.17999469003054,69.1,69.1,83.95650232311164,87.47,87.47,40.68292844816142,29.02,29.02,78.36,1264,87.15,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,85.58,86.0,87.5,82.0,88.0,66.0,84.0,70.0,78.0,7.0,12.0,0.0,4.0,0.0
851902,tag alder pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851906,Bermuda grass pollen extract,98.31570987654322,95.42,95.42,102.13901460241604,95.25,95.25,92.75515067038363,87.35,87.35,92.75402874020973,94.05,94.05,37.86651815345812,20.28,20.28,86.04,547,95.3,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,99.09,99.0,99.0,98.5,99.25,94.5,100.0,100.0,97.25,12.0,19.0,5.0,4.0,0.0
851910,white alder pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851914,red alder pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
851918,meadow fescue grass pollen extract,77.29164443116953,75.83,75.83,71.71501035444047,80.9,80.9,51.98243063852383,67.6,67.6,76.08145977698129,75.67,75.67,39.85558625381654,27.71,27.71,70.62,1974,75.62,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.31,77.0,80.5,72.5,79.25,58.5,77.0,30.0,75.25,3.0,11.0,0.0,4.0,0.0
851926,careless weed pollen extract,80.23497278640647,78.28,78.28,78.44877804327625,85.27,85.27,49.405535643170055,66.54,66.54,80.10819195539625,79.88,79.88,41.79962913181999,29.96,29.96,73.09,1751,79.02,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.4,80.0,82.5,75.0,82.5,56.0,76.0,50.0,72.5,5.0,10.0,0.0,4.0,0.0
851930,redroot pigweed pollen extract,69.31828819859285,71.66,71.66,61.948251161555824,66.3,66.3,49.405535643170055,66.54,66.54,73.48082277976901,71.83,71.83,40.223576264436474,28.39,28.39,64.99,2450,67.79,3,Operationally Relevant,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,74.22,74.0,78.0,69.0,76.5,56.0,73.0,20.0,72.5,2.0,10.0,0.0,4.0,0.0
851934,western waterhemp pollen extract,92.21860049117217,90.94,90.94,97.23344444444444,91.67,91.67,51.98243063852383,67.6,67.6,87.12437189698659,89.74,89.74,42.984933791318205,30.68,30.68,80.25,1086,89.61,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.39,91.0,91.0,86.5,93.25,58.5,84.0,100.0,75.25,15.0,11.0,0.0,4.0,0.0
851938,false ragweed pollen extract,87.88566706491437,88.7,88.7,80.99270038497278,86.12,86.12,92.75515067038363,87.35,87.35,85.89644311695207,88.68,88.68,33.349303896190094,14.05,14.05,80.32,1080,89.69,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.64,87.0,90.0,86.5,87.25,94.5,100.0,40.0,97.25,4.0,19.0,5.0,4.0,0.0
851942,canyon ragweed pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851949,cat skin extract,92.75707387495022,91.21,91.21,95.12469268551706,90.62,90.62,81.60236957387494,78.42,78.42,87.73015299349528,90.24,90.24,36.736877737953,18.75,18.75,81.11,1006,90.66,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.95,92.0,92.5,89.0,93.5,86.0,100.0,90.0,83.5,9.0,14.0,1.0,4.0,0.0
851955,sandbur ragweed pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851961,Cocet,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851965,June grass pollen extract,49.072355303332,60.27,60.27,46.52957666268419,55.84,55.84,79.83496946767555,76.77,76.77,50.861300677021106,61.11,61.11,43.87186403159432,31.33,31.33,59.69,2868,58.87,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,51.97,58.0,43.75,46.62,55.25,74.25,59.5,10.0,41.5,1.0,11.0,5.0,0.0,0.0
851969,rabbit bush pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851981,desert ragweed pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851985,western ragweed pollen extract,87.88566706491437,88.7,88.7,80.99270038497278,86.12,86.12,92.75515067038363,87.35,87.35,85.89644311695207,88.68,88.68,33.349303896190094,14.05,14.05,80.32,1080,89.69,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.64,87.0,90.0,86.5,87.25,94.5,100.0,40.0,97.25,4.0,19.0,5.0,4.0,0.0
851990,slender ragweed pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
851994,Timothy grass pollen extract,99.74395990973052,98.97,98.97,103.82508628700384,98.25,98.25,97.85271472189034,93.81,93.81,95.33383114297094,96.47,96.47,38.59891477499004,22.53,22.53,89.74,224,98.29,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21.0,20.0,5.0,4.0,0.0
851998,giant ragweed pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
852007,wormwood sage pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
852011,coast sage pollen extract,78.39566706491438,76.74,76.74,74.8128194610381,83.45,83.45,49.405535643170055,66.54,66.54,76.82858051241205,76.53,76.53,41.356313055887426,29.61,29.61,71.63,1886,76.87,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,77.68,78.0,81.0,73.0,80.5,56.0,75.0,40.0,72.5,4.0,10.0,0.0,4.0,0.0
852015,corn pollen extract,98.43535012611179,95.49,95.49,102.31847497676888,95.35,95.35,92.75515067038363,87.35,87.35,92.99330923934687,94.25,94.25,37.94129330943847,20.44,20.44,86.14,539,95.37,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,99.09,99.0,99.0,98.5,99.25,94.5,100.0,100.0,97.25,13.0,19.0,5.0,4.0,0.0
852020,common sagebrush pollen extract,90.41497278640648,89.91,89.91,85.24860560201779,87.32,87.32,92.3972189034913,87.04,87.04,87.84589446435682,90.31,90.31,34.18656660692951,15.21,15.21,81.28,989,90.86,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.12,90.0,92.5,90.0,90.0,95.0,100.0,50.0,100.0,5.0,20.0,7.0,4.0,0.0
852025,cocklebur pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
852029,mugwort sage pollen extract,91.40847836187442,90.3,90.3,88.11066733041284,88.11,88.11,92.75515067038363,87.35,87.35,88.27456571087217,90.67,90.67,34.88387345679013,16.25,16.25,81.81,938,91.56,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.79,91.0,93.0,90.5,91.25,94.5,100.0,60.0,97.25,6.0,19.0,5.0,4.0,0.0
852046,nettle pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
852054,American elm pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
852062,tobacco leaf allergenic extract,92.12302104075401,90.71,90.71,97.0900752688172,91.59,91.59,51.98243063852383,67.6,67.6,86.93321299615026,89.53,89.53,42.92519663480685,30.64,30.64,80.12,1099,89.44,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.39,91.0,91.0,86.5,93.25,58.5,84.0,100.0,75.25,14.0,11.0,0.0,4.0,0.0
852070,linden pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
852074,wing scale pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
852079,dandelion pollen extract,89.68747278640649,89.52,89.52,84.61365896721094,87.12,87.12,92.75515067038363,87.35,87.35,87.16855455993628,89.79,89.79,34.14261997212266,15.14,15.14,81.09,1008,90.63,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,91.21,89.0,91.5,88.5,89.25,94.5,100.0,50.0,97.25,5.0,19.0,5.0,4.0,0.0
852083,salt cedar pollen,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852087,shad scale pollen extract,79.23566706491437,77.76,77.76,75.50529430505775,83.97,83.97,51.98243063852383,67.6,67.6,77.56600504447098,77.31,77.31,40.362787899907076,28.61,28.61,72.3,1826,77.98,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,79.04,79.0,82.0,74.5,81.25,58.5,78.0,40.0,75.25,4.0,11.0,0.0,4.0,0.0
852091,hog epithelia extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852096,lens scale pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
852102,Aureobasidium pullulans var. pullutans allergenic extract,85.97247278640648,87.84,87.84,81.36279105270144,86.22,86.22,81.60236957387494,78.42,78.42,83.6309508164078,87.21,87.21,34.57775205761317,15.71,15.71,78.24,1276,86.93,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,86.35,84.0,86.5,81.0,85.5,86.0,98.0,50.0,83.5,5.0,14.0,1.0,4.0,0.0
852106,alkali blite pollen extract,81.07497278640648,78.64,78.64,79.1412528872959,85.6,85.6,51.98243063852383,67.6,67.6,80.84561648745519,81.12,81.12,40.80610397583964,29.14,29.14,73.59,1706,79.52,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.76,81.0,83.5,76.5,83.25,58.5,79.0,50.0,75.25,5.0,11.0,0.0,4.0,0.0
